pollinator,day,hour,min,plot,plant,number,sex,shade,note,is.pollinator
Apis_mellifera,16,14,17,67,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,14,9,40,Lat_pra,2,NA,0,NA,T
Apis_mellifera,14,14,11,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,42,40,Lat_pra,2,NA,0,NA,T
Apis_mellifera,19,11,58,59,Sel_car,1,NA,0,NA,T
Apis_mellifera,20,12,58,58,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,15,57,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,12,2,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,44,68,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,45,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,59,41,Lat_pra,1,NA,0,NA,T
Apis_mellifera,15,11,56,48,Cen_jac,3,NA,0,NA,T
Apis_mellifera,15,11,52,L1,Cir_pal,1,NA,0,NA,T
Apis_mellifera,16,11,35,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,12,15,76,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,57,25,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,13,6,73,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,8,47,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,9,10,5,Suc_pra,1,NA,0,NA,T
Apis_mellifera,15,16,47,36,Cen_jac,0,NA,0,NA,T
Apis_mellifera,16,11,34,98,Cir_pal,1,NA,0.3,NA,T
Apis_mellifera,14,18,1,58,Cen_jac,4,NA,0,NA,T
Apis_mellifera,14,15,51,75,Lot_cor,1,NA,0,NA,T
Apis_mellifera,15,16,17,90,Pru_vul,1,NA,0,NA,T
Apis_mellifera,14,15,50,74,Cen_jac,3,NA,0,NA,T
Apis_mellifera,16,14,50,24,Ran_acr,1,NA,0,NA,T
Apis_mellifera,16,12,25,25,Ser_tin,1,NA,0,NA,T
Apis_mellifera,14,14,23,L1,Cir_pal,1,NA,0,NA,T
Apis_mellifera,20,10,34,64,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,10,51,78,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,15,10,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,15,13,44,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,9,37,76,Cen_jac,2,NA,0,NA,T
Apis_mellifera,20,12,19,44,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,17,2,56,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,18,22,72,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,14,47,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,11,47,48,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,13,88,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,51,79,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,37,2,Tri_rep,1,NA,0,NA,T
Apis_mellifera,16,15,40,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,14,42,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,54,8,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,40,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,16,10,69,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,11,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,20,13,7,61,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,41,41,Lat_pra,4,NA,0,NA,T
Apis_mellifera,14,17,40,40,Lat_pra,2,NA,0,NA,T
Apis_mellifera,15,18,7,82,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,12,18,5,Ser_tin,1,NA,0,NA,T
Apis_mellifera,14,10,44,56,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,13,21,40,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,9,14,67,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,7,63,Cen_jac,3,NA,0,NA,T
Apis_mellifera,15,17,9,47,Pim_sax,1,NA,0,NA,T
Apis_mellifera,19,14,44,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,13,27,35,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,15,51,5,Suc_pra,1,NA,0,NA,T
Apis_mellifera,16,12,39,41,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,16,51,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,15,16,53,47,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,31,77,Sel_car,1,NA,0,NA,T
Apis_mellifera,15,17,5,59,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,13,58,12,Suc_pra,1,NA,0,NA,T
Apis_mellifera,20,12,38,50,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,8,62,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,15,27,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,6,10,Suc_pra,2,NA,0,NA,T
Apis_mellifera,14,14,58,76,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,55,70,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,16,43,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,13,69,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,18,6,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,51,19,Pot_ere,1,NA,0,NA,T
Apis_mellifera,14,16,8,44,Lat_pra,1,NA,0,NA,T
Apis_mellifera,15,16,29,24,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,10,44,56,Pru_vul,1,NA,0,NA,T
Apis_mellifera,14,13,3,L10,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,58,57,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,11,57,56,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,10,11,41,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,46,70,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,7,7,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,10,65,Pru_vul,1,NA,0,NA,T
Apis_mellifera,20,10,29,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,20,10,32,63,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,9,32,74,Cen_jac,4,NA,0,NA,T
Apis_mellifera,16,12,23,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,13,22,78,Tri_rep,1,NA,0,NA,T
Apis_mellifera,19,15,57,45,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,12,27,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,17,44,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,4,58,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,8,41,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,35,79,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,5,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,40,65,Cir_can,1,NA,0,NA,T
Apis_mellifera,16,8,7,37,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,11,57,58,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,41,3,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,43,67,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,11,40,44,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,18,4,79,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,11,42,44,Cen_jac,5,NA,0,NA,T
Apis_mellifera,15,15,1,57,Cen_jac,3,NA,0,NA,T
Apis_mellifera,14,10,50,59,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,44,68,Pru_vul,1,NA,0,NA,T
Apis_mellifera,15,12,38,64,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,29,74,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,15,52,76,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,5,45,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,13,23,41,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,11,36,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,2,L6,Epi_spp,1,NA,0,NA,T
Apis_mellifera,14,11,42,76,Cen_jac,1,NA,0,NA,T
Apis_mellifera,20,10,29,62,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,15,52,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,9,45,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,11,27,1,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,22,8,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,14,46,47,Tri_rep,1,NA,0,NA,T
Apis_mellifera,14,7,54,3,Lat_pra,1,NA,0,NA,T
Apis_mellifera,17,16,47,93,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,37,80,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,10,17,44,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,9,20,58,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,17,0,41,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,17,38,39,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,10,46,57,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,37,76,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,13,15,36,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,14,3,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,16,52,39,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,12,5,62,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,17,0,41,Tri_rep,1,NA,0,NA,T
Apis_mellifera,15,12,47,67,Cen_jac,5,NA,0,NA,T
Apis_mellifera,19,13,23,41,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,9,36,75,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,13,15,77,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,9,11,66,Cen_jac,2,NA,0,NA,T
Apis_mellifera,15,14,49,48,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,14,46,47,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,30,57,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,10,27,73,Cen_jac,1,NA,0,NA,T
Apis_mellifera,18,11,59,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,51,40,Lat_pra,2,NA,0,NA,T
Apis_mellifera,19,16,20,62,Lat_pra,1,NA,0,NA,T
Apis_mellifera,14,15,58,9,Suc_pra,1,NA,0,NA,T
Apis_mellifera,14,11,2,62,Ser_tin,1,NA,0,NA,T
Apis_mellifera,16,16,37,88,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,15,37,2,Cen_jac,4,NA,0,NA,T
Apis_mellifera,15,15,8,63,Cen_jac,2,NA,0,NA,T
Apis_mellifera,16,16,30,81,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,14,43,44,Tri_hyb,1,NA,0,NA,T
Apis_mellifera,17,15,11,44,Lat_pra,1,NA,0,NA,T
Apis_mellifera,16,12,0,58,Lot_cor,1,NA,0,NA,T
Apis_mellifera,16,12,1,59,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,17,38,39,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,12,35,63,Cen_jac,3,NA,0,NA,T
Apis_mellifera,20,12,51,55,Pru_vul,1,NA,0,NA,T
Apis_mellifera,15,13,22,78,Pru_vul,1,NA,0,NA,T
Apis_mellifera,15,16,17,90,Cen_jac,1,NA,0,NA,T
Apis_mellifera,19,13,13,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,8,25,48,Cen_jac,1,NA,0,NA,T
Apis_mellifera,15,17,0,41,Lat_pra,1,NA,0,NA,T
Apis_mellifera,15,16,56,40,Cen_jac,1,NA,0,NA,T
Apis_mellifera,16,14,16,66,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,16,36,29,Suc_pra,1,NA,0,NA,T
Apis_mellifera,14,10,48,58,Cen_jac,2,NA,0,NA,T
Apis_mellifera,19,10,19,35,Cen_jac,1,NA,0,NA,T
Apis_mellifera,14,13,49,L1,Cir_pal,1,NA,0,NA,T
Apis_mellifera,15,15,52,7,Cen_jac,2,NA,0,NA,T
Apis_mellifera,14,17,35,36,Cen_jac,1,NA,0,NA,T
Araneae,18,11,47,4,San_off,1,NA,0,NA,F
Araneae,14,13,3,L4,Sel_car,1,NA,0,NA,F
Autographa_gamma,16,12,37,80,Pru_vul,1,NA,0,NA,T
Autographa_gamma,19,12,0,61,Pru_vul,1,NA,0,NA,T
Autographa_gamma,14,18,8,62,Lat_pra,1,NA,0,NA,T
Autographa_gamma,14,15,13,69,Cen_jac,1,NA,0,NA,T
Autographa_gamma,16,9,45,44,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,18,9,18,59,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,12,21,67,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,12,35,88,Cen_jac,2,NA,0,NA,T
Bombus_lapidarius,15,18,30,76,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,17,3,57,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,14,14,50,80,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,14,14,50,80,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,18,9,12,62,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,16,12,70,Lat_pra,1,NA,0,NA,T
Bombus_lapidarius,18,9,20,58,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,15,24,13,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,18,9,40,45,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,15,1,57,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,15,41,40,Lat_pra,1,NA,0,NA,T
Bombus_lapidarius,17,16,54,98,Cir_pal,1,NA,0,NA,T
Bombus_lapidarius,14,16,43,35,Tri_pra,1,NA,0,NA,T
Bombus_lapidarius,16,12,37,80,Cen_jac,2,NA,0,NA,T
Bombus_lapidarius,16,9,27,80,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,18,9,4,68,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,18,9,14,61,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,15,33,56,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,19,16,33,69,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,16,37,88,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,20,9,20,80,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,13,59,57,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,15,15,52,73,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,14,18,16,67,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,14,45,3,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,14,52,9,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,15,14,59,56,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,16,14,26,76,Lat_pra,1,NA,0,NA,T
Bombus_lapidarius,19,16,27,67,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,17,5,45,Lat_pra,1,NA,0,NA,T
Bombus_lapidarius,20,12,19,44,Tri_rep,1,NA,0,NA,T
Bombus_lapidarius,14,17,34,35,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,10,44,56,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,19,15,36,36,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,18,12,4,79,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,14,44,45,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,15,35,70,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,16,49,37,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,20,9,19,79,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,15,22,64,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,17,15,57,64,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,15,15,46,5,Ser_tin,1,NA,0,NA,T
Bombus_lapidarius,19,16,46,79,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,14,54,10,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,16,8,44,61,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,15,17,28,56,Tri_rep,1,NA,0,NA,T
Bombus_lapidarius,15,17,52,67,Tri_pra,1,NA,0,NA,T
Bombus_lapidarius,14,15,25,58,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,9,17,68,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,15,55,78,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,16,11,6,10,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,19,16,22,63,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,8,55,1,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,15,46,75,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,17,15,40,57,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,15,23,56,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,16,47,36,Lot_cor,0,NA,0,NA,T
Bombus_lapidarius,16,11,54,53,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,15,18,17,70,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,18,19,68,Lat_pra,1,NA,0,NA,T
Bombus_lapidarius,14,18,37,75,Tri_pra,1,NA,0,NA,T
Bombus_lapidarius,16,12,27,75,Tri_med,1,NA,0,NA,T
Bombus_lapidarius,14,15,23,56,Tri_pra,1,NA,0,NA,T
Bombus_lapidarius,16,15,35,58,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,14,42,1,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,18,9,42,44,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,16,51,40,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,8,32,49,Ser_tin,1,NA,0,NA,T
Bombus_lapidarius,15,15,2,58,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,14,15,49,73,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,20,14,42,79,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,10,43,77,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,16,9,43,40,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,9,50,49,Ser_tin,1,NA,0,NA,T
Bombus_lapidarius,18,14,55,59,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,8,53,65,Hyp_mac,1,NA,0,NA,T
Bombus_lapidarius,14,17,58,56,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,16,8,58,67,Sel_car,1,NA,0,NA,T
Bombus_lapidarius,18,13,34,67,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,15,14,45,46,Lat_pra,1,NA,0,NA,T
Bombus_lapidarius,19,10,18,36,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,16,47,80,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,15,43,67,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,16,0,78,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,14,16,24,22,Cir_pal,1,NA,0,NA,T
Bombus_lapidarius,16,16,25,78,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,16,9,18,13,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,14,18,2,59,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,14,13,46,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,14,16,0,81,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,17,15,44,59,Pru_vul,1,NA,0,NA,T
Bombus_lapidarius,14,15,42,67,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,16,0,81,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,13,36,10,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,15,13,27,80,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,14,27,10,Suc_pra,1,NA,0,NA,T
Bombus_lapidarius,19,12,2,63,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,14,18,37,75,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,19,12,29,75,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,19,15,41,40,Tri_rep,1,NA,0,NA,T
Bombus_lapidarius,17,17,6,56,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,15,13,8,75,Lot_cor,1,NA,0,NA,T
Bombus_lapidarius,19,15,57,45,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,17,16,7,69,Leo_his,1,NA,0,NA,T
Bombus_lapidarius,14,17,2,3,Ran_acr,1,NA,0,NA,T
Bombus_lapidarius,15,15,56,76,Tri_pra,1,NA,0,NA,T
Bombus_lapidarius,17,16,4,67,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,17,16,5,68,Cen_jac,1,NA,0,NA,T
Bombus_lapidarius,16,15,4,36,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,19,15,20,63,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,16,8,37,57,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,16,12,5,5,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,17,13,57,3,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,15,14,59,56,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,19,12,58,86,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,14,16,51,40,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,19,15,18,62,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,17,16,28,81,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,16,14,26,76,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,19,15,32,69,Lot_cor,1,NA,0,NA,T
Bombus_pascuorum,14,18,8,62,Lat_pra,2,NA,0,NA,T
Bombus_pascuorum,19,12,31,91,Lot_cor,1,NA,0,NA,T
Bombus_pascuorum,19,16,29,68,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,16,25,55,Ach_pta,1,NA,0,NA,T
Bombus_pascuorum,19,16,47,80,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,14,15,32,62,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,14,10,41,Lat_pra,2,NA,0,NA,T
Bombus_pascuorum,19,16,25,65,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,16,11,17,17,NA_NA,1,NA,0,NA,T
Bombus_pascuorum,16,8,17,45,Lat_pra,2,NA,0,NA,T
Bombus_pascuorum,16,11,10,74,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,19,14,43,2,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,15,15,68,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,16,59,41,Lat_pra,3,NA,0,NA,T
Bombus_pascuorum,19,15,0,55,Lat_pra,2,NA,0,NA,T
Bombus_pascuorum,14,11,26,70,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,14,8,44,17,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,16,12,17,17,Men_arv,1,NA,0,NA,T
Bombus_pascuorum,17,13,57,3,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,15,17,19,51,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,15,11,5,2,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,14,13,37,40,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,19,15,41,40,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,16,12,70,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,17,47,46,Lat_pra,2,NA,0,NA,T
Bombus_pascuorum,18,13,0,75,Tri_med,1,NA,0,NA,T
Bombus_pascuorum,19,14,44,45,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,17,41,41,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,17,40,40,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,17,17,41,41,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,15,34,57,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,20,12,55,57,Lot_cor,1,NA,0,NA,T
Bombus_pascuorum,16,12,39,41,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,15,13,44,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,17,15,37,56,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,14,18,10,63,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,15,17,8,62,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,15,10,51,78,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,19,15,55,44,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,16,20,51,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,20,12,19,44,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,18,14,47,62,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,16,15,23,48,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,19,15,8,57,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,18,15,40,41,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,17,15,11,44,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,18,13,17,70,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,20,12,51,45,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,9,38,35,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,20,9,15,75,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,16,14,19,3,Pru_vul,1,NA,0,NA,T
Bombus_pascuorum,15,12,47,67,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,14,9,49,41,Tri_hyb,1,NA,0,NA,T
Bombus_pascuorum,19,15,31,68,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,18,15,30,45,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,16,20,76,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,17,16,32,40,Lat_pra,2,NA,0,NA,T
Bombus_pascuorum,15,13,32,82,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,19,15,54,41,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,9,46,45,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,11,41,41,Cen_jac,1,NA,0,NA,T
Bombus_pascuorum,19,11,44,45,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,14,10,17,44,Lat_pra,1,NA,0,NA,T
Bombus_pascuorum,16,16,25,78,Tri_pra,1,NA,0,NA,T
Bombus_pascuorum,14,16,8,44,Lat_pra,1,NA,0,NA,T
bombus_soroeensis,19,15,3,16,Suc_pra,1,NA,0,NA,T
bombus_soroeensis,14,16,8,16,Suc_pra,1,NA,0.8,NA,T
bombus_soroeensis,19,16,29,68,Lat_pra,1,NA,0,NA,T
bombus_soroeensis,15,15,17,5,Suc_pra,1,NA,0,NA,T
Bombus_sp,15,17,28,56,Pru_vul,1,NA,0,NA,T
Bombus_sp,19,12,27,14,Suc_pra,1,NA,0,NA,T
